Temps;E
0.001083;-9.61958463583142
0.001086;-10.3326834742911
0.001089;-5.42556439526379
0.001092;2.61027224455029
0.001095;9.15299844508991
0.001098;10.881024424918
0.001101;6.72949675377458
0.001104;-1.00401388574392
0.001107;-8.10456764837727
0.00111;-10.7583668436855
0.001113;-7.5665612090379
0.001116;-0.205013474915177
0.001119;7.35918973013759
0.001122;10.9784064502455
0.001125;8.66176593257114
0.001128;1.70238729333505
0.001131;-6.1015735976398
0.001134;-10.517399137374
0.001137;-9.21053951373324
0.00114;-2.87201445177197
0.001143;5.11713980138302
0.001146;10.3891931916587
0.001149;10.0671765734442
0.001152;4.30501966597512
0.001155;-3.70000051660463
0.001158;-9.62957199662924
0.001161;-10.2927340310998
0.001164;-5.36564023047686
0.001167;2.67019640933722
0.00117;9.16800999967381
0.001173;10.8460381487384
0.001176;6.66957258898765
0.001179;-1.06893173092976
0.001182;-8.13952341116965
0.001185;-10.738422635477
0.001188;-7.51163072464988
0.001191;-0.15005247713998
0.001194;7.38915181253105
0.001197;10.9684190894477
0.0012;8.62181648937985
0.001203;1.64246312854812
0.001206;-6.14155355421826
0.001209;-10.5174296507612
0.001212;-9.17558375094086
0.001215;-2.82204713439569
0.001218;5.16211343836039
0.001221;10.4041742328554
0.001224;10.032251324039
0.001227;4.2500891815871
0.00123;-3.75989416800439
0.001233;-9.64954671822488
0.001236;-10.2777529899031
0.001239;-5.31067923270166
0.001242;2.72512689372525
0.001245;9.1929478882812
0.001248;10.82609394053
0.001251;6.60967893758789
0.001254;-1.1288558957167
0.001257;-8.15952864615247
0.00126;-10.7184174004942
0.001263;-7.45670024026185
0.001266;-0.0851651453413069
0.001269;7.42910125572234
0.001272;10.9584317286499
0.001275;8.56189232459292
0.001278;1.57754528336227
0.001281;-6.18147248402238
0.001284;-10.517399137374
0.001287;-9.13563430774957
0.00129;-2.75715980259702
0.001293;5.21201972896233
0.001296;10.4091679132544
0.001299;9.99230188084766
0.001302;4.19016501680017
0.001305;-3.80986148538068
0.001308;-9.66952143982053
0.001311;-10.2428277404979
0.001314;-5.25574874831364
0.001317;2.78005737811327
0.00132;9.22290997067466
0.001323;10.8111128993332
0.001326;6.56470530061051
0.001329;-1.18878006050363
0.001332;-8.19944757595658
0.001335;-10.7184174004942
0.001338;-7.41675079707056
0.001341;-0.0252409805543721
0.001344;7.4640875319019
0.001347;10.9584317286499
0.00135;8.52693656180054
0.001353;1.52261479897425
0.001356;-6.22641560761258
0.001359;-10.5223928177729
0.001362;-9.09069118415937
0.001365;-2.69723563781008
0.001368;5.26195653295144
0.001371;10.4141921070404
0.001374;9.95734611805528
0.001377;4.13520401902497
0.00138;-3.86476145638153
0.001383;-9.67950880061835
0.001386;-10.2128351447172
0.001389;-5.20084877731279
0.001392;2.82999418210238
0.001395;9.2378910118714
0.001398;10.7761571365409
0.001401;6.50478113582358
0.001404;-1.23871686449274
0.001407;-8.22441597795114
0.00141;-10.6140383263119
0.001413;-7.52067217044532
0.001416;-0.337828962132335
0.001419;7.46905069891363
0.001422;10.9484443678521
0.001425;8.48698711860925
0.001428;1.45772746717557
0.001431;-6.26137137040496
0.001434;-10.517399137374
0.001437;-9.0507112275809
0.00144;-2.63728095963597
0.001443;5.31189333694056
0.001446;10.4341363152489
0.001449;9.92738403566182
0.001452;4.0703166872263
0.001455;-3.91969194076955
0.001458;-9.699483522214
0.001461;-10.1928604231216
0.001464;-5.14089409913868
0.001467;2.89987519429997
0.00147;9.27284677466378
0.001473;10.766169775743
0.001476;6.44985065143555
0.001479;-1.30366522306576
0.001482;-8.26436542114243
0.001485;-10.6834616377018
0.001488;-7.3018961478956
0.001491;0.094637862406671
0.001494;7.53896222449839
0.001497;10.9334633266553
0.0015;8.4220692734234
0.001503;1.39774227561429
0.001506;-6.30634500738233
0.001509;-10.5223928177729
0.001512;-9.01079229777679
0.001515;-2.58235047524795
0.001518;5.34684909973294
0.001521;10.4241489544511
0.001524;9.87245355127379
0.001527;4.00040516164154
0.00153;-3.96466557774693
0.001533;-9.71446456341073
0.001536;-10.1529414933175
0.001539;-5.08096993435174
0.001542;2.94484883127734
0.001545;9.27287728805095
0.001548;10.7262203325517
0.001551;6.3799391258508
0.001554;-1.36855255486444
0.001557;-8.28933382313699
0.00156;-10.6684805965051
0.001563;-7.2569530243054
0.001566;0.159525194205344
0.001569;7.57891166768968
0.001572;10.9234759658575
0.001575;8.37213246943429
0.001578;1.3228675830178
0.001581;-6.35628181137145
0.001584;-10.5224233311601
0.001587;-8.96584917418659
0.00159;-2.50747578265145
0.001593;5.40177958412096
0.001596;10.4391299956478
0.001599;9.84246095549315
0.001602;3.9404809968546
0.001605;-4.02455922914669
0.001608;-9.72445192420855
0.001611;-10.1229488975368
0.001614;-5.02104576956481
0.001617;2.99977931566536
0.00162;9.29784569004551
0.001623;10.7062150975689
0.001626;6.32500864146277
0.001629;-1.42348303925246
0.001632;-8.30930854473263
0.001635;-10.6435121945105
0.001638;-7.19702885951847
0.001641;0.219449358992279
0.001644;7.60388006968424
0.001647;10.9035012442619
0.00165;8.31720198504627
0.001653;1.26793709862977
0.001656;-6.38624389376491
0.001659;-10.5074422899634
0.001662;-8.91591237019747
0.001665;-2.45750846527517
0.001668;5.44169851392508
0.001671;10.4241794678383
0.001674;9.79255466489121
0.001677;3.87556315166876
0.00168;-4.06950235273689
0.001683;-9.73443928500637
0.001686;-10.0929868151434
0.001689;-4.96112160477787
0.001692;3.06466664746404
0.001695;9.31778989825398
0.001698;10.6762530151755
0.001701;6.26508447667584
0.001704;-1.47345035662875
0.001707;-8.33427694672719
0.00171;-10.6235374729149
0.001713;-7.14209837513044
0.001716;0.274379843380302
0.001719;7.6338421520777
0.001722;10.893513883464
0.001725;8.27222834806889
0.001728;1.20301925344393
0.001731;-6.4261933369562
0.001734;-10.5074117765762
0.001737;-8.87593241361901
0.00174;-2.39758430048823
0.001743;5.48167847050354
0.001746;10.4341363152489
0.001749;9.75756838871166
0.001752;3.82063266728073
0.001755;-4.11444547632709
0.001758;-9.73943296540529
0.001761;-10.0530373719521
0.001764;-4.90619112038985
0.001767;3.09465924324468
0.00177;9.32281409204006
0.001773;10.6413277657703
0.001776;6.21514767268673
0.001779;-1.53334400802851
0.001782;-8.35924534872174
0.001785;-10.6035627513193
0.001788;-7.09216157114133
0.001791;0.334304008167237
0.001794;7.66380423447117
0.001797;10.883496009279
0.0018;8.21233469666913
0.001803;1.14309508865699
0.001806;-6.46114909974858
0.001809;-10.5074422899634
0.001812;-8.83098929002881
0.001815;-2.32767277490348
0.001818;5.52662159409374
0.001821;10.4291731482372
0.001824;9.70766209810972
0.001827;3.75072114169598
0.00183;-4.16940647410229
0.001833;-9.75441400660202
0.001836;-10.0130879287608
0.001839;-4.83128591440618
0.001842;3.16457076882944
0.001845;9.34778249403462
0.001848;10.6113656833768
0.001851;6.14024246670306
0.001854;-1.59329868620262
0.001857;-8.37925058370456
0.00186;-10.5785943493247
0.001863;-7.02724372595549
0.001866;0.399221853353083
0.001869;7.69875999726355
0.001872;10.8535644402727
0.001875;8.1524105318822
0.001878;1.07817724347115
0.001881;-6.50109854293987
0.001884;-10.4924612487666
0.001887;-8.78108299942687
0.00189;-2.26777912350371
0.001893;5.56654052389786
0.001896;10.4391299956478
0.001899;9.66771265491843
0.001902;3.69082749029621
0.001905;-4.21431908430532
0.001908;-9.75940768700093
0.001911;-9.98811952676624
0.001914;-4.78134911041707
0.001917;3.21447705943137
0.00192;9.35776985483244
0.001923;10.5814036009833
0.001926;6.08031830191612
0.001929;-1.64822917059064
0.001932;-8.41417583310977
0.001935;-10.563613308128
0.001938;-6.97730692196637
0.001941;0.454152337741107
0.001944;7.72372839925811
0.001947;10.838583399076
0.00195;8.10247372789308
0.001953;1.00826571788639
0.001956;-6.54101747274399
0.001959;-10.4824433745816
0.001962;-8.73111568205059
0.001965;-2.2028307649307
0.001968;5.61151416087523
0.001971;10.42914263485
0.001974;9.61278217053041
0.001977;3.6258791317232
0.00198;-4.26425588829443
0.001983;-9.76939504779875
0.001986;-9.94817008357495
0.001989;-4.72142494563013
0.001992;3.25945069640875
0.001995;9.37771406304091
0.001998;10.5514415185899
0.002001;6.03038149792701
0.002004;-1.70315965497866
0.002007;-8.4291568743065
0.00201;-10.5386449061334
0.002013;-6.92237643757835
0.002016;0.514076502528042
0.002019;7.75868416205049
0.002022;10.8335897186771
0.002025;8.05253692390397
0.002028;0.958328913897276
0.002031;-6.57597323553637
0.002034;-10.4824433745816
0.002037;-8.68117887806147
0.00204;-2.13794343313202
0.002043;5.65645728446543
0.002046;10.4291731482372
0.002049;9.57283272733912
0.002052;3.56096128653735
0.002055;-4.31419269228354
0.002058;-9.76939504779875
0.002061;-9.89823327958584
0.002064;-4.64651973964646
0.002067;3.31937486119568
0.00207;9.38773193722591
0.002073;10.5114920753986
0.002076;5.9505131249316
0.002079;-1.75809013936669
0.002082;-8.44413791550323
0.002085;-10.4937017825432
0.002088;-6.84250806458294
0.002091;0.578994347713888
0.002094;7.77369571663439
0.002097;10.7936402754858
0.0021;7.99258224572986
0.002103;0.89341106871143
0.002106;-6.61092899832875
0.002109;-10.462468652986
0.002112;-8.62627890706062
0.002115;-2.07302558794618
0.002118;5.6864193668589
0.002121;10.4191857874393
0.002124;9.52289592335001
0.002127;3.4960434413515
0.00213;-4.35913581587374
0.002133;-9.77938240859658
0.002136;-9.86827119719237
0.002139;-4.5866260882467
0.002142;3.3693116651848
0.002145;9.40268246503547
0.002148;10.4765363126062
0.002151;5.90054580755532
0.002154;-1.81801430415362
0.002157;-8.47909367829561
0.00216;-10.4837144217454
0.002163;-6.79257126059383
0.002166;0.633924832101911
0.002169;7.80865147942677
0.002172;10.7886465950869
0.002175;7.9326885943301
0.002178;0.818536376114935
0.002181;-6.64092159410939
0.002184;-10.4525118055753
0.002187;-8.58130527008325
0.00219;-2.01310142315924
0.002193;5.7313624904491
0.002196;10.4191552740522
0.002199;9.46796543896198
0.002202;3.43112559616566
0.002205;-4.39911577245221
0.002208;-9.78437608899549
0.002211;-9.83331543439999
0.002214;-4.52670192345977
0.002217;3.40926110837609
0.00222;9.40767614543438
0.002223;10.4465742302127
0.002226;5.83565847575665
0.002229;-1.88290163595229
0.002232;-8.49903788650408
0.002235;-10.4587460197508
0.002238;-6.74759762361646
0.002241;0.688855316489935
0.002244;7.83858304843307
0.002247;10.7686718734913
0.00225;7.88275179034099
0.002253;0.768569058738649
0.002256;-6.68583420431241
0.002259;-10.4475181251764
0.002262;-8.53639265988022
0.002265;-1.95814042538404
0.002268;5.7763056140393
0.002271;10.4191552740522
0.002274;9.4330096761696
0.002277;3.36124458396807
0.00228;-4.45900942385197
0.002283;-9.79436344979331
0.002286;-9.7933659912087
0.002289;-4.46175356488675
0.002292;3.47414844017476
0.002295;9.42268770001829
0.002298;10.4066247870214
0.002301;5.77071011718363
0.002304;-1.93283843994141
0.002307;-8.50905576068908
0.00231;-10.4337471043691
0.002313;-6.68767345882952
0.002316;0.738792120479047
0.002319;7.84857040923089
0.002322;10.7337161106989
0.002325;7.81783394515514
0.002328;0.708644893951714
0.002331;-6.70084575889632
0.002334;-10.4325065705925
0.002337;-8.4814621754922
0.00234;-1.89824677398428
0.002343;5.80127401603386
0.002346;10.3992110658437
0.002349;9.38307287218049
0.002352;3.30628358619288
0.002355;-4.49396518664435
0.002358;-9.7893697693944
0.002361;-9.7484228676185
0.002364;-4.41181676089764
0.002367;3.51909156376496
0.00237;9.43264454742894
0.002373;10.3666753438301
0.002376;5.71078595239669
0.002379;-1.98280575731769
0.002382;-8.53402416268364
0.002385;-10.4038155353628
0.002388;-6.62275561364368
0.002391;0.808703646063805
0.002394;7.87853249162436
0.002397;10.7137413891032
0.0024;7.75790978036821
0.002403;0.643727048765868
0.002406;-6.74079520208761
0.002409;-10.4125318489969
0.002412;-8.41654433030635
0.002415;-1.82830473501235
0.002418;5.84621713962406
0.002421;10.3892237050459
0.002424;9.32314870739356
0.002427;3.24136574100703
0.00243;-4.5289514628239
0.002433;-9.78437608899549
0.002436;-9.69848606362939
0.002439;-4.34190523531288
0.002442;3.56902836775407
0.002445;9.42765086703002
0.002448;10.3267259006388
0.002451;5.65086178760976
0.002454;-2.03770572831854
0.002457;-8.5489746904932
0.00246;-10.3688597725704
0.002463;-6.56283144885674
0.002466;0.858640450052917
0.002469;7.89853772660717
0.002472;10.6887729871087
0.002475;7.69798561558127
0.002478;0.573846036568284
0.002481;-6.77575096487999
0.002484;-10.3925876407884
0.002487;-8.36660752631724
0.00249;-1.75842372281477
0.002493;5.88616658281535
0.002496;10.3841995112598
0.002499;9.27321190340444
0.002502;3.16646053502336
0.002505;-4.58887562761083
0.002508;-9.7893697693944
0.002511;-9.64854925964028
0.002514;-4.2620063489303
0.002517;3.61400200473145
0.00252;9.43763822782785
0.002523;10.2867459440604
0.002526;5.56599973421544
0.002529;-2.09762989310548
0.002532;-8.54900520388037
0.002535;-10.3239166489802
0.002538;-6.49291992327198
0.002541;0.923558295238763
0.002544;7.91848193481565
0.002547;10.6538172243163
0.00255;7.63806145079434
0.002553;0.523878719191998
0.002556;-6.79572568647563
0.002559;-10.3775760862045
0.002562;-8.31164652854204
0.002565;-1.69849955802783
0.002568;5.91113498480991
0.002571;10.3692184700631
0.002574;9.22327509941533
0.002577;3.11153005063534
0.00258;-4.62380087701604
0.002583;-9.77938240859658
0.002586;-9.60859981644899
0.002589;-4.21206954494119
0.002592;3.65897564170882
0.002595;9.43766874121502
0.002598;10.2418333338574
0.002601;5.5060755694285
0.002604;-2.14756669709459
0.002607;-8.56897992547601
0.00261;-10.2989482469857
0.002613;-6.42800207808614
0.002616;0.983482460025698
0.002619;7.93845665641129
0.002622;10.6238551419228
0.002625;7.56814992520958
0.002628;0.44897351320833
0.002631;-6.83065093588084
0.002634;-10.3476445171982
0.002637;-8.25172236375511
0.00264;-1.63854487985373
0.002643;5.94609074760228
0.002646;10.3542374288663
0.002649;9.15835725422949
0.002652;3.04161852505058
0.002655;-4.66375032020733
0.002658;-9.76939504779875
0.002661;-9.55866301245987
0.002664;-4.14715169975534
0.002667;3.70888193231076
0.00267;9.43267506081611
0.002673;10.1968902102672
0.002676;5.45111457165331
0.002679;-2.19753401447088
0.002682;-8.57896728627384
0.002685;-10.2589988037944
0.002688;-6.3680779132992
0.002691;1.0284255836159
0.002694;7.96342505840585
0.002697;10.5939235729165
0.0027;7.51321944082156
0.002703;0.394043028820306
0.002706;-6.85065617086366
0.002709;-10.3426203234121
0.002712;-8.20178555976599
0.002715;-1.57362703466788
0.002718;5.98604019079357
0.002721;10.3392563876696
0.002724;9.10342676984146
0.002727;2.97170699946582
0.00273;-4.71368712419644
0.002733;-9.77438872819766
0.002736;-9.50872620847076
0.002739;-4.07224649377167
0.002742;3.75382505590096
0.002745;9.43766874121502
0.002748;10.146953406278
0.002751;5.37620936566964
0.002754;-2.2524644988589
0.002757;-8.58895464707166
0.00276;-10.2290062080137
0.002763;-6.30815374851227
0.002766;1.09334342880175
0.002769;7.98339978000149
0.002772;10.5639309771359
0.002775;7.4433079152368
0.002778;0.334118864033371
0.002781;-6.88561193365604
0.002784;-10.3176519214176
0.002787;-8.14186139497906
0.00279;-1.51373338326812
0.002793;6.01600227318704
0.002796;10.3292995402589
0.002799;9.05848364625126
0.002802;2.91178283467889
0.002805;-4.75863024778664
0.002808;-9.77438872819766
0.002811;-9.46381359826773
0.002814;-4.01731600938365
0.002817;3.8037313465029
0.00282;9.44765610201284
0.002823;10.1119976434857
0.002826;5.30632835347205
0.002829;-2.31235815025866
0.002832;-8.60393568826839
0.002835;-10.1940809586085
0.002838;-6.24323590332642
0.002841;1.14827391318977
0.002844;7.99341765418649
0.002847;10.5389625751413
0.00285;7.38837743084878
0.002853;0.279157866258174
0.002856;-6.91554350266233
0.002859;-10.292683519423
0.002862;-8.07697406318039
0.002865;-1.45377870509401
0.002868;6.05095803597942
0.002871;10.314287985675
0.002874;8.99356580106542
0.002877;2.84187130909413
0.00288;-4.78859233018011
0.002883;-9.75940768700093
0.002886;-9.40885260049254
0.002889;-3.94244131678715
0.002892;3.8486744700931
0.002895;9.44762558862567
0.002898;10.0620608394966
0.002901;5.25136735569686
0.002904;-2.35730127384886
0.002907;-8.60393568826839
0.00291;-10.1491378350183
0.002913;-6.17335489112884
0.002916;1.20320439757779
0.002919;8.01336186239496
0.002922;10.5090004927479
0.002925;7.32845326606184
0.002928;0.219264214858413
0.002931;-6.92556137684733
0.002934;-10.2677151174285
0.002937;-8.02204357879236
0.00294;-1.38886085990816
0.002943;6.0859137987718
0.002946;10.2893500970677
0.002949;8.94859216408804
0.002952;2.7819471443072
0.002955;-4.8285417733714
0.002958;-9.75441400660202
0.002961;-9.35891579650342
0.002964;-3.8725297912024
0.002967;3.89861127408221
0.00297;9.43766874121502
0.002973;10.0220808829181
0.002976;5.17646214971319
0.002979;-2.41223175823689
0.002982;-8.61392304906622
0.002985;-10.109188391827
0.002988;-6.11340021295473
0.002991;1.2531412015669
0.002994;8.02334922319278
0.002997;10.4640573691577
0.003;7.25354806007817
0.003003;0.159340050071478
0.003006;-6.95052977884188
0.003009;-10.2427467154339
0.003012;-7.96208890061826
0.003015;-1.32397352810949
0.003018;6.10089483996853
0.003021;10.2693448620848
0.003024;8.88866799930111
0.003027;2.71702929912135
0.00303;-4.86349753616378
0.003033;-9.73943296540529
0.003036;-9.30897899251431
0.003039;-3.81260562641546
0.003042;3.94355439767241
0.003045;9.44266242161393
0.003048;9.97713775932789
0.003051;5.1065811375156
0.003054;-2.462168562226
0.003057;-8.62890409026295
0.00306;-10.0742326290347
0.003063;-6.04848236776888
0.003066;1.31805904675275
0.003069;8.04831762518734
0.003072;10.4390889671631
0.003075;7.1886607282795
0.003078;0.0894285244867206
0.003081;-6.990448708646
0.003084;-10.2177783134393
0.003087;-7.89220788842067
0.00309;-1.25406200252473
0.003093;6.14583796355873
0.003096;10.2494006538764
0.003099;8.81878698710352
